tweet_id,favorites,retweets,user_followers,user_favourites,date_time
781655249211752448,4080,1148,8768045,145816,2016-09-30 00:41:48+00:00
781524693396357120,21170,5683,8768045,145816,2016-09-29 16:03:01+00:00
781308096455073793,7293,2604,8768045,145816,2016-09-29 01:42:20+00:00
781251288990355457,8598,2122,8768045,145816,2016-09-28 21:56:36+00:00
781163403222056960,10011,2796,8768045,145816,2016-09-28 16:07:23+00:00
780931614150983680,22089,7471,8768045,145816,2016-09-28 00:46:20+00:00
780858289093574656,7336,2049,8768045,145816,2016-09-27 19:54:58+00:00
780800785462489090,5608,1327,8768045,145816,2016-09-27 16:06:28+00:00
780601303617732608,12355,3414,8768045,145816,2016-09-27 02:53:48+00:00
780543529827336192,6436,1776,8768045,145816,2016-09-26 23:04:13+00:00
780496263422808064,0,3784,8768045,145816,2016-09-26 19:56:24+00:00
780476555013349377,0,116,8768045,145816,2016-09-26 18:38:05+00:00
780459368902959104,5401,1100,8768045,145816,2016-09-26 17:29:48+00:00
780192070812196864,8875,2295,8768045,145816,2016-09-25 23:47:39+00:00
780092040432480260,0,2348,8768045,145816,2016-09-25 17:10:10+00:00
780074436359819264,12447,5071,8768045,145816,2016-09-25 16:00:13+00:00
779834332596887552,19293,7206,8768045,145816,2016-09-25 00:06:08+00:00
779377524342161408,8984,3172,8768045,145816,2016-09-23 17:50:56+00:00
779124354206535695,0,18723,8768045,145816,2016-09-23 01:04:56+00:00
779056095788752897,15069,4618,8768045,145816,2016-09-22 20:33:42+00:00
778990705243029504,20379,7365,8768045,145816,2016-09-22 16:13:51+00:00
778774459159379968,0,10115,8768045,145816,2016-09-22 01:54:34+00:00
778764940568104960,885,371,8768045,145816,2016-09-22 01:16:45+00:00
778748913645780993,7023,1341,8768045,145816,2016-09-22 00:13:04+00:00
778650543019483137,5883,1536,8768045,145816,2016-09-21 17:42:10+00:00
778624900596654080,4725,1029,8768045,145816,2016-09-21 16:00:17+00:00
778408200802557953,13881,4430,8768045,145816,2016-09-21 01:39:11+00:00
778396591732486144,0,12496,8768045,145816,2016-09-21 00:53:04+00:00
778383385161035776,5954,1123,8768045,145816,2016-09-21 00:00:35+00:00
778286810187399168,10581,3362,8768045,145816,2016-09-20 17:36:50+00:00
778039087836069888,8656,2697,8768045,145816,2016-09-20 01:12:28+00:00
778027034220126208,6671,1649,8768045,145816,2016-09-20 00:24:34+00:00
777953400541634568,0,3595,8768045,145816,2016-09-19 19:31:59+00:00
777885040357281792,6473,1655,8768045,145816,2016-09-19 15:00:20+00:00
777684233540206592,11445,2986,8768045,145816,2016-09-19 01:42:24+00:00
777641927919427584,0,4314,8768045,145816,2016-09-18 22:54:18+00:00
777621514455814149,8922,2549,8768045,145816,2016-09-18 21:33:11+00:00
777189768882946048,14533,4379,8768045,145816,2016-09-17 16:57:35+00:00
776819012571455488,0,13962,8768045,145816,2016-09-16 16:24:19+00:00
776813020089548800,4961,1235,8768045,145816,2016-09-16 16:00:31+00:00
776477788987613185,8992,2834,8768045,145816,2016-09-15 17:48:25+00:00
776249906839351296,0,9325,8768045,145816,2016-09-15 02:42:54+00:00
776218204058357768,30462,16183,8768045,145816,2016-09-15 00:36:55+00:00
776201521193218049,9794,2556,8768045,145816,2016-09-14 23:30:38+00:00
776113305656188928,11989,4437,8768045,145816,2016-09-14 17:40:06+00:00
776088319444877312,1878,154,8768045,145816,2016-09-14 16:00:49+00:00
775898661951791106,0,16854,8768045,145816,2016-09-14 03:27:11+00:00
775842724423557120,11921,2706,8768045,145816,2016-09-13 23:44:54+00:00
775733305207554048,14103,4059,8768045,145816,2016-09-13 16:30:07+00:00
775729183532220416,13192,4677,8768045,145816,2016-09-13 16:13:44+00:00
775364825476165632,7532,3024,8768045,145816,2016-09-12 16:05:54+00:00
775350846108426240,10332,3974,8768045,145816,2016-09-12 15:10:21+00:00
775085132600442880,15838,4819,8768045,145816,2016-09-11 21:34:30+00:00
774757898236878852,8747,1820,8768045,145816,2016-09-10 23:54:11+00:00
774639387460112384,6861,1758,8768045,145816,2016-09-10 16:03:16+00:00
774314403806253056,22153,5627,8768045,145816,2016-09-09 18:31:54+00:00
773985732834758656,10919,3946,8768045,145816,2016-09-08 20:45:53+00:00
773922284943896577,6507,1778,8768045,145816,2016-09-08 16:33:46+00:00
773704687002451968,6714,1658,8768045,145816,2016-09-08 02:09:06+00:00
773670353721753600,5434,1335,8768046,145816,2016-09-07 23:52:41+00:00
773547596996571136,22493,6281,8768046,145816,2016-09-07 15:44:53+00:00
773336787167145985,0,5177,8768046,145816,2016-09-07 01:47:12+00:00
773308824254029826,23691,7597,8768046,145816,2016-09-06 23:56:05+00:00
773247561583001600,9614,3298,8768046,145816,2016-09-06 19:52:39+00:00
773191612633579521,10160,4218,8768046,145816,2016-09-06 16:10:20+00:00
772877495989305348,8716,3947,8768046,145816,2016-09-05 19:22:09+00:00
772826264096874500,8194,2392,8768046,145816,2016-09-05 15:58:34+00:00
772615324260794368,0,3439,8768046,145816,2016-09-05 02:00:22+00:00
772581559778025472,6613,1722,8768046,145816,2016-09-04 23:46:12+00:00
772193107915964416,6143,1418,8768046,145816,2016-09-03 22:02:38+00:00
772152991789019136,3867,1149,8768046,145816,2016-09-03 19:23:13+00:00
772117678702071809,3833,751,8768046,145816,2016-09-03 17:02:54+00:00
772114945936949249,2769,475,8768046,145816,2016-09-03 16:52:02+00:00
772102971039580160,4066,953,8768046,145816,2016-09-03 16:04:27+00:00
771908950375665664,6688,1935,8768046,145816,2016-09-03 03:13:29+00:00
771770456517009408,12195,3447,8768046,145816,2016-09-02 18:03:10+00:00
771500966810099713,8395,2651,8768046,145816,2016-09-02 00:12:18+00:00
771380798096281600,10661,5177,8768046,145816,2016-09-01 16:14:48+00:00
771171053431250945,0,7612,8768046,145816,2016-09-01 02:21:21+00:00
771136648247640064,9294,2975,8768046,145816,2016-09-01 00:04:38+00:00
771102124360998913,6346,1463,8768046,145816,2016-08-31 21:47:27+00:00
771014301343748096,6998,1682,8768046,145816,2016-08-31 15:58:28+00:00
770787852854652928,5007,1218,8768046,145816,2016-08-31 00:58:39+00:00
770772759874076672,5265,1437,8768046,145816,2016-08-30 23:58:40+00:00
770655142660169732,7451,1797,8768046,145816,2016-08-30 16:11:18+00:00
770414278348247044,6418,2133,8768046,145816,2016-08-30 00:14:12+00:00
770293558247038976,6345,1505,8768046,145816,2016-08-29 16:14:30+00:00
770093767776997377,0,3106,8768046,145816,2016-08-29 03:00:36+00:00
770069151037685760,7702,2329,8768046,145816,2016-08-29 01:22:47+00:00
769940425801170949,31861,9717,8768046,145816,2016-08-28 16:51:16+00:00
769695466921623552,6513,1698,8768046,145816,2016-08-28 00:37:54+00:00
769335591808995329,0,7847,8768046,145816,2016-08-27 00:47:53+00:00
769212283578875904,5483,1754,8768046,145816,2016-08-26 16:37:54+00:00
768970937022709760,14582,6609,8768046,145816,2016-08-26 00:38:52+00:00
768909767477751808,0,2719,8768046,145816,2016-08-25 20:35:48+00:00
768855141948723200,4262,901,8768046,145816,2016-08-25 16:58:45+00:00
768609597686943744,4185,1224,8768046,145816,2016-08-25 00:43:02+00:00
768596291618299904,5113,1298,8768047,145816,2016-08-24 23:50:10+00:00
768554158521745409,0,5921,8768047,145816,2016-08-24 21:02:45+00:00
768473857036525572,13826,3481,8768047,145816,2016-08-24 15:43:39+00:00
768193404517830656,11028,3595,8768047,145816,2016-08-23 21:09:14+00:00
767884188863397888,4812,1405,8768047,145816,2016-08-23 00:40:31+00:00
767754930266464257,16240,5472,8768047,145816,2016-08-22 16:06:54+00:00
767500508068192258,7606,2377,8768047,145816,2016-08-21 23:15:55+00:00
767191397493538821,12472,3820,8768047,145816,2016-08-21 02:47:37+00:00
767122157629476866,10311,2903,8768047,145816,2016-08-20 22:12:29+00:00
766864461642756096,0,5720,8768047,145816,2016-08-20 05:08:29+00:00
766793450729734144,5145,1371,8768047,145816,2016-08-20 00:26:19+00:00
766714921925144576,2644,383,8768047,145816,2016-08-19 19:14:16+00:00
766693177336135680,4072,811,8768047,145816,2016-08-19 17:47:52+00:00
766423258543644672,6081,1612,8768047,145816,2016-08-18 23:55:18+00:00
766313316352462849,6885,1913,8768047,145816,2016-08-18 16:38:26+00:00
766078092750233600,0,2664,8768047,145816,2016-08-18 01:03:45+00:00
766069199026450432,4292,866,8768047,145816,2016-08-18 00:28:24+00:00
766008592277377025,3798,503,8768047,145816,2016-08-17 20:27:34+00:00
765719909049503744,7334,2178,8768047,145816,2016-08-17 01:20:27+00:00
765669560888528897,5258,1243,8768700,145817,2016-08-16 22:00:23+00:00
765395769549590528,26921,3421,8768047,145816,2016-08-16 03:52:26+00:00
765371061932261376,7163,2194,8768047,145816,2016-08-16 02:14:15+00:00
765222098633691136,11788,3439,8768047,145816,2016-08-15 16:22:20+00:00
764857477905154048,6537,1797,8768047,145816,2016-08-14 16:13:27+00:00
764259802650378240,6092,1524,8768047,145816,2016-08-13 00:38:30+00:00
763956972077010945,767,56,8768047,145816,2016-08-12 04:35:10+00:00
763837565564780549,12762,4212,8768047,145816,2016-08-11 20:40:41+00:00
763183847194451968,5445,1490,8768047,145816,2016-08-10 01:23:03+00:00
763167063695355904,0,3065,8768047,145816,2016-08-10 00:16:21+00:00
763103485927849985,7449,2319,8768047,145816,2016-08-09 20:03:43+00:00
762699858130116608,12293,3665,8768047,145816,2016-08-08 17:19:51+00:00
762471784394268675,11349,6511,8768047,145816,2016-08-08 02:13:34+00:00
762464539388485633,10435,4230,8768047,145816,2016-08-08 01:44:46+00:00
762316489655476224,4861,1137,8768047,145816,2016-08-07 15:56:28+00:00
762035686371364864,32299,15741,8768047,145816,2016-08-06 21:20:40+00:00
761976711479193600,5477,2034,8768047,145816,2016-08-06 17:26:19+00:00
761750502866649088,0,3965,8768047,145816,2016-08-06 02:27:27+00:00
761745352076779520,4316,874,8768047,145816,2016-08-06 02:06:59+00:00
761672994376806400,50100,29468,8768047,145816,2016-08-05 21:19:27+00:00
761599872357261312,4175,1200,8768047,145816,2016-08-05 16:28:54+00:00
761371037149827077,0,18283,8768047,145816,2016-08-05 01:19:35+00:00
761334018830917632,5249,1470,8768047,145816,2016-08-04 22:52:29+00:00
761292947749015552,4538,1097,8768047,145816,2016-08-04 20:09:17+00:00
761227390836215808,5373,1587,8768047,145816,2016-08-04 15:48:47+00:00
761004547850530816,11466,3516,8768047,145816,2016-08-04 01:03:17+00:00
760893934457552897,3857,989,8768047,145816,2016-08-03 17:43:45+00:00
760656994973933572,6664,1932,8768047,145816,2016-08-03 02:02:14+00:00
760641137271070720,5031,1316,8768047,145816,2016-08-03 00:59:13+00:00
760539183865880579,7654,3671,8768047,145816,2016-08-02 18:14:06+00:00
760521673607086080,4265,1404,8768047,145816,2016-08-02 17:04:31+00:00
760290219849637889,27131,11653,8768047,145816,2016-08-02 01:44:48+00:00
760252756032651264,3983,879,8768047,145816,2016-08-01 23:15:56+00:00
760190180481531904,5751,1826,8768047,145816,2016-08-01 19:07:17+00:00
760153949710192640,0,31,8768047,145816,2016-08-01 16:43:19+00:00
759943073749200896,6015,2101,8768047,145816,2016-08-01 02:45:22+00:00
759923798737051648,14836,5720,8768047,145816,2016-08-01 01:28:46+00:00
759846353224826880,6803,2003,8768047,145816,2016-07-31 20:21:02+00:00
759793422261743616,6029,1939,8768047,145816,2016-07-31 16:50:42+00:00
759557299618865152,4755,1200,8768047,145816,2016-07-31 01:12:26+00:00
759447681597108224,8579,2477,8768047,145816,2016-07-30 17:56:51+00:00
759446261539934208,1695,494,8768047,145816,2016-07-30 17:51:13+00:00
759197388317847553,6139,1970,8768047,145816,2016-07-30 01:22:17+00:00
759159934323924993,0,1171,8768047,145816,2016-07-29 22:53:27+00:00
759099523532779520,14685,4218,8768047,145816,2016-07-29 18:53:24+00:00
759047813560868866,6566,2050,8768047,145816,2016-07-29 15:27:55+00:00
758854675097526272,3594,907,8768047,145816,2016-07-29 02:40:28+00:00
758828659922702336,11340,3876,8768047,145816,2016-07-29 00:57:05+00:00
758474966123810816,3848,1014,8768053,145816,2016-07-28 01:31:38+00:00
758467244762497024,4842,2241,8768053,145816,2016-07-28 01:00:57+00:00
758405701903519748,5257,1932,8768053,145816,2016-07-27 20:56:24+00:00
758355060040593408,3433,1092,8768053,145816,2016-07-27 17:35:10+00:00
758099635764359168,19295,10115,8768053,145816,2016-07-27 00:40:12+00:00
758041019896193024,2731,380,8768053,145816,2016-07-26 20:47:17+00:00
757741869644341248,6946,3286,8768053,145816,2016-07-26 00:58:34+00:00
757729163776290825,0,8037,8768053,145816,2016-07-26 00:08:05+00:00
757725642876129280,4588,1225,8768054,145816,2016-07-25 23:54:05+00:00
757611664640446465,4607,1116,8768054,145816,2016-07-25 16:21:11+00:00
757597904299253760,0,301,8768054,145816,2016-07-25 15:26:30+00:00
757596066325864448,4378,1071,8768054,145816,2016-07-25 15:19:12+00:00
757400162377592832,15304,6932,8768054,145816,2016-07-25 02:20:45+00:00
757393109802180609,5878,1754,8768054,145816,2016-07-25 01:52:43+00:00
757354760399941633,4566,1436,8768054,145816,2016-07-24 23:20:20+00:00
756998049151549440,6357,2001,8768054,145816,2016-07-23 23:42:53+00:00
756939218950160384,6720,2031,8768054,145816,2016-07-23 19:49:07+00:00
756651752796094464,5119,1320,8768054,145816,2016-07-23 00:46:50+00:00
756526248105566208,10524,3624,8768054,145816,2016-07-22 16:28:07+00:00
756303284449767430,3982,1105,8768054,145816,2016-07-22 01:42:09+00:00
756288534030475264,43192,17635,8768054,145816,2016-07-22 00:43:32+00:00
756275833623502848,6488,1550,8768054,145816,2016-07-21 23:53:04+00:00
755955933503782912,7403,2911,8768054,145816,2016-07-21 02:41:54+00:00
755206590534418437,16613,5410,8768054,145816,2016-07-19 01:04:16+00:00
755110668769038337,21425,11215,8768054,145816,2016-07-18 18:43:07+00:00
754874841593970688,0,8003,8768054,145816,2016-07-18 03:06:01+00:00
754856583969079297,6971,2551,8768054,145816,2016-07-18 01:53:28+00:00
754747087846248448,2611,527,8768054,145816,2016-07-17 18:38:22+00:00
754482103782404096,5356,1974,8768054,145816,2016-07-17 01:05:25+00:00
754449512966619136,3790,736,8768054,145816,2016-07-16 22:55:55+00:00
754120377874386944,7950,2378,8768054,145816,2016-07-16 01:08:03+00:00
753655901052166144,5888,2187,8768054,145816,2016-07-14 18:22:23+00:00
753420520834629632,7985,3605,8768054,145816,2016-07-14 02:47:04+00:00
753398408988139520,5813,1924,8768054,145816,2016-07-14 01:19:12+00:00
753375668877008896,7722,2348,8768054,145816,2016-07-13 23:48:51+00:00
753298634498793472,0,5755,8768054,145816,2016-07-13 18:42:44+00:00
753294487569522689,3408,1053,8768054,145816,2016-07-13 18:26:16+00:00
753039830821511168,37466,21089,8768054,145816,2016-07-13 01:34:21+00:00
753026973505581056,3952,978,8768054,145816,2016-07-13 00:43:15+00:00
752932432744185856,12763,6912,8768054,145816,2016-07-12 18:27:35+00:00
752917284578922496,6985,1597,8768054,145816,2016-07-12 17:27:23+00:00
752701944171524096,0,2901,8768054,145816,2016-07-12 03:11:42+00:00
752682090207055872,6054,1606,8768054,145816,2016-07-12 01:52:49+00:00
752660715232722944,4418,1571,8768054,145816,2016-07-12 00:27:52+00:00
752568224206688256,5561,2302,8768054,145816,2016-07-11 18:20:21+00:00
752519690950500352,7429,3465,8768054,145816,2016-07-11 15:07:30+00:00
752334515931054080,3847,1100,8768054,145816,2016-07-11 02:51:40+00:00
752309394570878976,0,16414,8768054,145816,2016-07-11 01:11:51+00:00
752173152931807232,6013,1856,8768054,145816,2016-07-10 16:10:29+00:00
751950017322246144,3094,932,8768054,145816,2016-07-10 01:23:49+00:00
751937170840121344,5237,1347,8768054,145816,2016-07-10 00:32:46+00:00
751830394383790080,5855,1965,8768054,145816,2016-07-09 17:28:29+00:00
751793661361422336,5877,2923,8768054,145816,2016-07-09 15:02:31+00:00
751598357617971201,7993,3064,8768054,145816,2016-07-09 02:06:27+00:00
751583847268179968,4434,1116,8768054,145816,2016-07-09 01:08:47+00:00
751538714308972544,5078,1275,8768054,145816,2016-07-08 22:09:27+00:00
751456908746354688,3249,1010,8768054,145816,2016-07-08 16:44:23+00:00
751251247299190784,12623,5926,8768054,145816,2016-07-08 03:07:09+00:00
751205363882532864,6380,1836,8768054,145816,2016-07-08 00:04:50+00:00
751132876104687617,5111,1309,8768054,145816,2016-07-07 19:16:47+00:00
750868782890057730,4831,1379,8768054,145816,2016-07-07 01:47:22+00:00
750719632563142656,13289,5086,8768054,145816,2016-07-06 15:54:42+00:00
750506206503038976,4475,1151,8768054,145816,2016-07-06 01:46:38+00:00
750429297815552001,13278,4314,8768054,145816,2016-07-05 20:41:01+00:00
750383411068534784,4593,1156,8768054,145816,2016-07-05 17:38:41+00:00
750381685133418496,705,28,8768054,145816,2016-07-05 17:31:49+00:00
750147208377409536,3127,968,8768054,145816,2016-07-05 02:00:06+00:00
750132105863102464,3645,1303,8768054,145816,2016-07-05 01:00:05+00:00
750117059602808832,4365,1324,8768054,145816,2016-07-05 00:00:18+00:00
750101899009982464,3061,852,8768054,145816,2016-07-04 23:00:03+00:00
750086836815486976,2187,540,8768054,145816,2016-07-04 22:00:12+00:00
750071704093859840,7895,3367,8768054,145816,2016-07-04 21:00:04+00:00
750056684286914561,3180,901,8768707,145817,2016-07-04 20:00:23+00:00
750041628174217216,3207,624,8768054,145816,2016-07-04 19:00:33+00:00
750026558547456000,2735,795,8768054,145816,2016-07-04 18:00:41+00:00
750011400160841729,3263,909,8768054,145816,2016-07-04 17:00:26+00:00
749996283729883136,3088,823,8768054,145816,2016-07-04 16:00:22+00:00
749981277374128128,5156,2481,8768707,145817,2016-07-04 15:00:45+00:00
749774190421639168,4687,1324,8768054,145816,2016-07-04 01:17:51+00:00
749417653287129088,6149,1654,8768054,145816,2016-07-03 01:41:06+00:00
749403093750648834,2643,539,8768054,145816,2016-07-03 00:43:15+00:00
749395845976588288,8629,3460,8768054,145816,2016-07-03 00:14:27+00:00
749317047558017024,5536,2245,8768054,145816,2016-07-02 19:01:20+00:00
749075273010798592,5789,2084,8768054,145816,2016-07-02 03:00:36+00:00
749064354620928000,4842,1535,8768054,145816,2016-07-02 02:17:13+00:00
749036806121881602,3111,798,8768054,145816,2016-07-02 00:27:45+00:00
748977405889503236,10839,3409,8768054,145816,2016-07-01 20:31:43+00:00
748932637671223296,5851,2269,8768054,145816,2016-07-01 17:33:49+00:00
748705597323898880,2792,956,8768054,145816,2016-07-01 02:31:39+00:00
748699167502000129,4777,1598,8768054,145816,2016-07-01 02:06:06+00:00
748692773788876800,4270,1338,8768054,145816,2016-07-01 01:40:41+00:00
748575535303884801,6118,1985,8768054,145816,2016-06-30 17:54:50+00:00
748568946752774144,2208,671,8768707,145817,2016-06-30 17:28:39+00:00
748346686624440324,5252,1230,8768054,145816,2016-06-30 02:45:28+00:00
748337862848962560,7692,4134,8768054,145816,2016-06-30 02:10:24+00:00
748324050481647620,3698,765,8768054,145816,2016-06-30 01:15:31+00:00
748307329658011649,3691,715,8768054,145816,2016-06-30 00:09:04+00:00
748220828303695873,14238,7847,8768054,145816,2016-06-29 18:25:21+00:00
747963614829678593,5806,2154,8768054,145816,2016-06-29 01:23:16+00:00
747933425676525569,6636,2554,8768054,145816,2016-06-28 23:23:19+00:00
747885874273214464,2964,981,8768054,145816,2016-06-28 20:14:22+00:00
747844099428986880,2835,750,8768054,145816,2016-06-28 17:28:22+00:00
747816857231626240,4882,1169,8768054,145816,2016-06-28 15:40:07+00:00
747651430853525504,1403,157,8768707,145817,2016-06-28 04:42:46+00:00
747648653817413632,12973,5889,8768054,145816,2016-06-28 04:31:44+00:00
747600769478692864,2344,555,8768054,145816,2016-06-28 01:21:27+00:00
747594051852075008,3700,1058,8768054,145816,2016-06-28 00:54:46+00:00
747512671126323200,5576,1619,8768054,145816,2016-06-27 19:31:23+00:00
747461612269887489,3900,1045,8768054,145816,2016-06-27 16:08:30+00:00
747439450712596480,5455,1922,8768054,145816,2016-06-27 14:40:26+00:00
747242308580548608,0,2912,8768054,145816,2016-06-27 01:37:04+00:00
747219827526344708,5286,1579,8768054,145816,2016-06-27 00:07:44+00:00
747204161125646336,3389,926,8768054,145816,2016-06-26 23:05:29+00:00
747103485104099331,9610,3975,8768054,145816,2016-06-26 16:25:26+00:00
746906459439529985,2908,298,8768054,145816,2016-06-26 03:22:31+00:00
746872823977771008,6015,2138,8768054,145816,2016-06-26 01:08:52+00:00
746818907684614144,5339,1747,8768054,145816,2016-06-25 21:34:37+00:00
746790600704425984,4899,1610,8768707,145817,2016-06-25 19:42:08+00:00
746757706116112384,9619,3928,8768054,145816,2016-06-25 17:31:25+00:00
746726898085036033,6075,1805,8768054,145816,2016-06-25 15:29:00+00:00
746542875601690625,5062,1884,8768054,145816,2016-06-25 03:17:46+00:00
746521445350707200,0,986,8768054,145816,2016-06-25 01:52:36+00:00
746507379341139972,4681,1085,8768054,145816,2016-06-25 00:56:43+00:00
746369468511756288,6202,1634,8768054,145816,2016-06-24 15:48:42+00:00
746131877086527488,6934,2209,8768054,145816,2016-06-24 00:04:36+00:00
746056683365994496,3568,812,8768054,145816,2016-06-23 19:05:49+00:00
745789745784041472,4047,1070,8768054,145816,2016-06-23 01:25:06+00:00
745712589599014916,7037,2340,8768054,145816,2016-06-22 20:18:30+00:00
745433870967832576,7107,2547,8768054,145816,2016-06-22 01:50:58+00:00
745422732645535745,8600,2444,8768054,145816,2016-06-22 01:06:43+00:00
745314880350101504,7220,2763,8768054,145816,2016-06-21 17:58:09+00:00
745074613265149952,7869,3518,8768054,145816,2016-06-21 02:03:25+00:00
745057283344719872,7278,2273,8768054,145816,2016-06-21 00:54:33+00:00
744995568523612160,2974,624,8768054,145816,2016-06-20 20:49:19+00:00
744971049620602880,7910,2699,8768054,145816,2016-06-20 19:11:53+00:00
744709971296780288,5635,1567,8768054,145816,2016-06-20 01:54:27+00:00
744334592493166593,6813,2120,8768054,145816,2016-06-19 01:02:50+00:00
744234799360020481,156962,78209,8768054,145816,2016-06-18 18:26:18+00:00
744223424764059648,1673,367,8768054,145816,2016-06-18 17:41:06+00:00
743980027717509120,4187,1097,8768054,145816,2016-06-18 01:33:55+00:00
743895849529389061,3654,963,8768054,145816,2016-06-17 19:59:26+00:00
743835915802583040,0,2087,8768054,145816,2016-06-17 16:01:16+00:00
743609206067040256,4490,1383,8768054,145816,2016-06-17 01:00:24+00:00
743595368194129920,18453,6556,8768054,145816,2016-06-17 00:05:25+00:00
743545585370791937,3535,944,8768054,145816,2016-06-16 20:47:36+00:00
743510151680958465,7938,3731,8768054,145816,2016-06-16 18:26:48+00:00
743253157753532416,4239,1229,8768054,145816,2016-06-16 01:25:36+00:00
743222593470234624,6230,1905,8768054,145816,2016-06-15 23:24:09+00:00
743210557239623680,3846,1368,8768054,145816,2016-06-15 22:36:19+00:00
742534281772302336,7084,3582,8768054,145816,2016-06-14 01:49:03+00:00
742528092657332225,4435,1984,8768054,145816,2016-06-14 01:24:27+00:00
742465774154047488,7275,3913,8768054,145816,2016-06-13 21:16:49+00:00
742423170473463808,9840,3784,8768054,145816,2016-06-13 18:27:32+00:00
742385895052087300,6821,1973,8768054,145816,2016-06-13 15:59:24+00:00
742161199639494656,4352,1380,8768054,145816,2016-06-13 01:06:33+00:00
742150209887731712,5145,1555,8768054,145816,2016-06-13 00:22:53+00:00
741793263812808706,4548,1513,8768054,145816,2016-06-12 00:44:30+00:00
741743634094141440,8183,2762,8768054,145816,2016-06-11 21:27:17+00:00
741438259667034112,3689,839,8768054,145816,2016-06-11 01:13:51+00:00
741303864243200000,8796,3212,8768054,145816,2016-06-10 16:19:48+00:00
741099773336379392,10021,5527,8768054,145816,2016-06-10 02:48:49+00:00
741067306818797568,9527,3106,8768054,145816,2016-06-10 00:39:48+00:00
740995100998766593,6385,2752,8768054,145816,2016-06-09 19:52:53+00:00
740711788199743490,3411,940,8768054,145816,2016-06-09 01:07:06+00:00
740699697422163968,2859,787,8768054,145816,2016-06-09 00:19:04+00:00
740676976021798912,18211,6830,8768054,145816,2016-06-08 22:48:46+00:00
740373189193256964,35066,13328,8768054,145816,2016-06-08 02:41:38+00:00
740365076218183684,2466,431,8768054,145816,2016-06-08 02:09:24+00:00
740359016048689152,3306,869,8768054,145816,2016-06-08 01:45:19+00:00
740214038584557568,6700,1966,8768054,145816,2016-06-07 16:09:13+00:00
739979191639244800,20004,5921,8768054,145816,2016-06-07 00:36:02+00:00
739932936087216128,4061,1074,8768054,145816,2016-06-06 21:32:13+00:00
739844404073074688,3811,854,8768054,145816,2016-06-06 15:40:26+00:00
739623569819336705,3780,1353,8768054,145816,2016-06-06 01:02:55+00:00
739606147276148736,5384,1658,8768054,145816,2016-06-05 23:53:41+00:00
739544079319588864,39594,21278,8768054,145816,2016-06-05 19:47:03+00:00
739485634323156992,7168,2926,8768054,145816,2016-06-05 15:54:48+00:00
739238157791694849,115902,57962,8768054,145816,2016-06-04 23:31:25+00:00
738891149612572673,111,6,8768054,145816,2016-06-04 00:32:32+00:00
738885046782832640,3777,1142,8768054,145816,2016-06-04 00:08:17+00:00
738883359779196928,3311,792,8768054,145816,2016-06-04 00:01:35+00:00
738537504001953792,5097,1544,8768054,145816,2016-06-03 01:07:16+00:00
738402415918125056,3252,840,8768054,145816,2016-06-02 16:10:29+00:00
738184450748633089,4322,1206,8768054,145816,2016-06-02 01:44:22+00:00
738166403467907072,8790,3356,8768054,145816,2016-06-02 00:32:39+00:00
738156290900254721,2514,646,8768054,145816,2016-06-01 23:52:28+00:00
737826014890496000,5276,1769,8768054,145816,2016-06-01 02:00:04+00:00
737800304142471168,9989,3452,8768054,145816,2016-06-01 00:17:54+00:00
737678689543020544,5046,1319,8768054,145816,2016-05-31 16:14:39+00:00
737445876994609152,10267,4460,8768054,145816,2016-05-31 00:49:32+00:00
737322739594330112,3616,812,8768054,145816,2016-05-30 16:40:14+00:00
737310737551491075,14687,7429,8768054,145816,2016-05-30 15:52:33+00:00
736736130620620800,4271,1732,8768054,145816,2016-05-29 01:49:16+00:00
736392552031657984,17696,7372,8768054,145816,2016-05-28 03:04:00+00:00
736365877722001409,3981,1248,8768054,145816,2016-05-28 01:18:00+00:00
736225175608430592,8130,2782,8768054,145816,2016-05-27 15:58:54+00:00
736010884653420544,7890,2991,8768054,145816,2016-05-27 01:47:23+00:00
735991953473572864,3598,1151,8768054,145816,2016-05-27 00:32:10+00:00
735648611367784448,4030,1104,8768054,145816,2016-05-26 01:47:51+00:00
735635087207878657,6174,2346,8768054,145816,2016-05-26 00:54:06+00:00
735274964362878976,13014,5033,8768054,145816,2016-05-25 01:03:06+00:00
735256018284875776,3335,884,8768054,145816,2016-05-24 23:47:49+00:00
735137028879360001,3130,967,8768054,145816,2016-05-24 15:55:00+00:00
734912297295085568,2748,525,8768054,145816,2016-05-24 01:02:00+00:00
734787690684657664,12538,6272,8768054,145816,2016-05-23 16:46:51+00:00
734776360183431168,2511,544,8768707,145817,2016-05-23 16:01:50+00:00
734559631394082816,1486,395,8768054,145816,2016-05-23 01:40:38+00:00
733828123016450049,3574,782,8768054,145816,2016-05-21 01:13:53+00:00
733822306246479872,3674,1018,8768054,145816,2016-05-21 00:50:46+00:00
733482008106668032,3142,952,8768054,145816,2016-05-20 02:18:32+00:00
733460102733135873,4197,1280,8768054,145816,2016-05-20 00:51:30+00:00
733109485275860992,50193,16854,8768054,145816,2016-05-19 01:38:16+00:00
732732193018155009,2441,536,8768054,145816,2016-05-18 00:39:02+00:00
732726085725589504,3546,887,8768054,145816,2016-05-18 00:14:46+00:00
732585889486888962,3660,778,8768054,145816,2016-05-17 14:57:41+00:00
732375214819057664,8084,2508,8768054,145816,2016-05-17 01:00:32+00:00
